AccidentUID,AccidentType,AccidentType_de,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_de,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_de,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_de,AccidentMonth_en,AccidentWeekDay,AccidentWeekDay_de,AccidentWeekDay_en,AccidentHour,AccidentHour_text
B439F7A4A9730172E0430A8394270172,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2647715","1211156",LU,"1009","2011","12",Dezember,December,aw404,Donnerstag,Thursday,"07",07h-08h
B497F8CDB9840126E0430A8394270126,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2665854","1208879",LU,"1061","2011","12",Dezember,December,aw404,Donnerstag,Thursday,"07",07h-08h
B6A2EFFBA690003EE0430A839427003E,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,false,rt439,andere,Other,"2640249","1203479",LU,"1007","2011","12",Dezember,December,aw404,Donnerstag,Thursday,"17",17h-18h
B46F800658240084E0430A8394270084,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2663041","1215052",LU,"1024","2011","12",Dezember,December,aw405,Freitag,Friday,"06",06h-07h
B46F8176840B01FCE0430A83942701FC,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2664391","1212843",LU,"1061","2011","12",Dezember,December,aw405,Freitag,Friday,"12",12h-13h
B439F7A4C9E10172E0430A8394270172,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2653553","1214037",LU,"1098","2011","12",Dezember,December,aw405,Freitag,Friday,"16",16h-17h
B4C83F57AD67003AE0430A839427003A,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2665634","1211244",LU,"1061","2011","12",Dezember,December,aw406,Samstag,Saturday,"20",20h-21h
B59FB26F94970062E0430A8394270062,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt432,Hauptstrasse,Principal road,"2664415","1212127",LU,"1061","2011","12",Dezember,December,aw406,Samstag,Saturday,"20",20h-21h
B526ED087BEA0106E0430A8394270106,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2663039","1215033",LU,"1024","2011","12",Dezember,December,aw401,Montag,Monday,"16",16h-17h
B62B0DA3BE380144E0430A8394270144,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2666564","1210741",LU,"1061","2011","12",Dezember,December,aw402,Dienstag,Tuesday,"11",11h-12h
B59FA32528B60120E0430A8394270120,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2650160","1228592",LU,"1082","2011","12",Dezember,December,aw403,Mittwoch,Wednesday,"11",11h-12h
B6F096957B8201AAE0430A83942701AA,at1,Überholunfall oder Fahrstreifenwechsel,Accident when overtaking or changing lanes,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2650995","1225135",LU,"1103","2011","12",Dezember,December,aw403,Mittwoch,Wednesday,"17",17h-18h
B439F7A4D2B00172E0430A8394270172,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2664017","1209560",LU,"1059","2011","12",Dezember,December,aw403,Mittwoch,Wednesday,"17",17h-18h
B4977BB7249600E4E0430A83942700E4,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2665515","1210212",LU,"1061","2011","12",Dezember,December,aw403,Mittwoch,Wednesday,"17",17h-18h
B6A2EFFBA231003EE0430A839427003E,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2650768","1224834",LU,"1103","2011","12",Dezember,December,aw404,Donnerstag,Thursday,"02",02h-03h
B4BF7D990F640032E0430A8394270032,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt432,Hauptstrasse,Principal road,"2665706","1211138",LU,"1061","2011","12",Dezember,December,aw404,Donnerstag,Thursday,"03",03h-04h
B526ED0577750182E0430A8394270182,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2657497","1228534",LU,"1081","2011","12",Dezember,December,aw404,Donnerstag,Thursday,"17",17h-18h
B59FA32527130120E0430A8394270120,at4,Einbiegeunfall,Accident when turning-into main road,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2663563","1234466",LU,"1041","2011","12",Dezember,December,aw405,Freitag,Friday,"07",07h-08h
B4C83F57B193003AE0430A839427003A,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2670217","1211441",LU,"1063","2011","12",Dezember,December,aw406,Samstag,Saturday,"03",03h-04h
B644B5DD476F0198E0430A8394270198,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2650342","1224617",LU,"1103","2011","12",Dezember,December,aw406,Samstag,Saturday,"12",12h-13h
B76C72F134B70038E0430A8394270038,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2665649","1211221",LU,"1061","2011","12",Dezember,December,aw401,Montag,Monday,"14",14h-15h
B445E51402650152E0430A8394270152,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2651109","1226998",LU,"1085","2011","12",Dezember,December,aw401,Montag,Monday,"17",17h-18h
B6C1545E9A340066E0430A8394270066,at8,Fussgängerunfall,Accident involving pedestrian(s),as1,Unfall mit Getöteten,Accident with fatalities,true,false,false,rt433,Nebenstrasse,Minor road,"2664090","1213062",LU,"1061","2011","12",Dezember,December,aw402,Dienstag,Tuesday,"10",10h-11h
B5B5DA0276560048E0430A8394270048,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2650785","1224844",LU,"1103","2011","12",Dezember,December,aw402,Dienstag,Tuesday,"13",13h-14h
B4BE06D2FA4D01AEE0430A83942701AE,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2664055","1213416",LU,"1024","2011","12",Dezember,December,aw402,Dienstag,Tuesday,"13",13h-14h
B7CFD451D393014AE0430A839427014A,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2645579","1214862",LU,"1136","2011","12",Dezember,December,aw402,Dienstag,Tuesday,"14",14h-15h
B884CDF69C2201CCE0430A83942701CC,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2666179","1212240",LU,"1061","2011","12",Dezember,December,aw402,Dienstag,Tuesday,"16",16h-17h
B497F8D425E600CEE0430A83942700CE,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,true,rt432,Hauptstrasse,Principal road,"2648319","1225935",LU,"1089","2011","12",Dezember,December,aw402,Dienstag,Tuesday,"16",16h-17h
B62EA25927E9004EE0430A839427004E,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2643646","1221650",LU,"1128","2011","12",Dezember,December,aw402,Dienstag,Tuesday,"17",17h-18h
B497F8CDB7F20126E0430A8394270126,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt432,Hauptstrasse,Principal road,"2664134","1209570",LU,"1059","2011","12",Dezember,December,aw403,Mittwoch,Wednesday,"08",08h-09h
B497F8D4241500CEE0430A83942700CE,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2668888","1215374",LU,"1054","2011","12",Dezember,December,aw403,Mittwoch,Wednesday,"09",09h-10h
B5130A857D7B00A6E0430A83942700A6,at1,Überholunfall oder Fahrstreifenwechsel,Accident when overtaking or changing lanes,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2664078","1213448",LU,"1024","2011","12",Dezember,December,aw403,Mittwoch,Wednesday,"11",11h-12h
B5C341E32EFB010AE0430A839427010A,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2639370","1232830",LU,"1140","2011","12",Dezember,December,aw403,Mittwoch,Wednesday,"16",16h-17h
B7E73F31091400AEE0430A83942700AE,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2665573","1210293",LU,"1061","2011","12",Dezember,December,aw403,Mittwoch,Wednesday,"22",22h-23h
B72D3743F532008CE0430A839427008C,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2664254","1209701",LU,"1059","2011","12",Dezember,December,aw404,Donnerstag,Thursday,"07",07h-08h
B7E73F31082900AEE0430A83942700AE,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2666700","1212204",LU,"1061","2011","12",Dezember,December,aw404,Donnerstag,Thursday,"07",07h-08h
B6DFC5A06D3B0172E0430A8394270172,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,true,true,false,rt433,Nebenstrasse,Minor road,"2663886","1212993",LU,"1061","2011","12",Dezember,December,aw404,Donnerstag,Thursday,"08",08h-09h
B53AC214534C0194E0430A8394270194,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt432,Hauptstrasse,Principal road,"2648210","1231951",LU,"1104","2011","12",Dezember,December,aw404,Donnerstag,Thursday,"10",10h-11h
B6F0978884C000DCE0430A83942700DC,at6,Frontalkollision,Accident with head-on collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2666509","1212923",LU,"1061","2011","12",Dezember,December,aw405,Freitag,Friday,"13",13h-14h
B63EFC0C0778000EE0430A839427000E,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2664781","1211804",LU,"1061","2011","12",Dezember,December,aw405,Freitag,Friday,"23",23h-00h
B5DB21BF839201ECE0430A83942701EC,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2657278","1221277",LU,"1102","2011","12",Dezember,December,aw405,Freitag,Friday,"23",23h-00h
B4BE06D2FC9001AEE0430A83942701AE,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2642961","1218628",LU,"1151","2011","12",Dezember,December,aw406,Samstag,Saturday,"01",01h-02h
B5BB2EFDCF82005EE0430A839427005E,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,Accident with severe injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2648145","1206266",LU,"1002","2011","12",Dezember,December,aw406,Samstag,Saturday,"02",02h-03h
B59FB26F93A10062E0430A8394270062,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2634334","1219730",LU,"1150","2011","12",Dezember,December,aw406,Samstag,Saturday,"02",02h-03h
B4C30CEDB9660160E0430A8394270160,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt430,Autobahn,Motorway,"2665004","1212014",LU,"1061","2011","12",Dezember,December,aw406,Samstag,Saturday,"14",14h-15h
B4BE06D2FE1E01AEE0430A83942701AE,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2667372","1218553",LU,"1026","2011","12",Dezember,December,aw406,Samstag,Saturday,"16",16h-17h
B6409121743600FAE0430A83942700FA,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2665370","1211724",LU,"1061","2011","12",Dezember,December,aw407,Sonntag,Sunday,"10",10h-11h
B5266F7E4B4400EAE0430A83942700EA,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2642467","1220183",LU,"1151","2011","12",Dezember,December,aw401,Montag,Monday,"14",14h-15h
B62EA259270C004EE0430A839427004E,at2,Auffahrunfall,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt432,Hauptstrasse,Principal road,"2641007","1228626",LU,"1125","2011","12",Dezember,December,aw401,Montag,Monday,"17",17h-18h
B6C4CCE88DF20090E0430A8394270090,at0,Schleuder- oder Selbstunfall,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt432,Hauptstrasse,Principal road,"2663581","1223876",LU,"1039","2011","12",Dezember,December,aw402,Dienstag,Tuesday,"09",09h-10h
B72DAF4F7EDC000AE0430A839427000A,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt433,Nebenstrasse,Minor road,"2665919","1210453",LU,"1061","2011","12",Dezember,December,aw403,Mittwoch,Wednesday,"16",16h-17h
B85E36F4BB920012E0430A8394270012,at4,Einbiegeunfall,Accident when turning-into main road,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,true,rt433,Nebenstrasse,Minor road,"2664634","1209369",LU,"1059","2011","12",Dezember,December,aw404,Donnerstag,Thursday,"11",11h-12h
B6C1545E98C00066E0430A8394270066,at1,Überholunfall oder Fahrstreifenwechsel,Accident when overtaking or changing lanes,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,false,false,rt433,Nebenstrasse,Minor road,"2666444","1209917",LU,"1061","2011","12",Dezember,December,aw404,Donnerstag,Thursday,"15",15h-16h
B85E36F4BD810012E0430A8394270012,at8,Fussgängerunfall,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,Accident with light injuries,true,false,false,rt432,Hauptstrasse,Principal road,"2668434","1211867",LU,"1061","2011","12",Dezember,December,aw404,Donnerstag,Thursday,"17",17h-18h
B6407432CEBD00D4E0430A83942700D4,at8,Fussgängerunfall,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,true,false,false,rt439,andere,Other,"2661356","1215226",LU,"1024","2011","12",Dezember,December,aw404,Donnerstag,Thursday,"17",17h-18h
B6C1545E8E850066E0430A8394270066,at8,Fussgängerunfall,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,Accident with severe injuries,true,false,true,rt432,Hauptstrasse,Principal road,"2651008","1225113",LU,"1103","2011","12",Dezember,December,aw404,Donnerstag,Thursday,"17",17h-18h
B6F3FCA6AF2A009AE0430A839427009A,at3,Abbiegeunfall,Accident when turning left or right,as3,Unfall mit Leichtverletzten,Accident with light injuries,false,true,false,rt432,Hauptstrasse,Principal road,"2666263","1208214",LU,"1058","2011","12",Dezember,December,aw404,Donnerstag,Thursday,"17",17h-18h
